"정선해양관측","311-05","1978-08-19 17:45:00","125.5317","34.7167","0","20","","32.56","1","22.71","1","","","","","",""
"정선해양관측","311-05","1978-08-19 17:45:00","125.5317","34.7167","0","30","","32.7","1","19.99","1","","","","","",""
"정선해양관측","311-05","1978-08-19 17:45:00","125.5317","34.7167","0","50","","32.85","1","19.17","1","","","","","",""
"정선해양관측","311-05","1978-08-19 17:45:00","125.5317","34.7167","0","70","","33","1","17.14","1","","","","","",""
"정선해양관측","311-05","1978-10-15 22:05:00","125.5317","34.7167","0","0","","31.93","1","20.61","1","","","","","",""
"정선해양관측","311-05","1978-10-15 22:05:00","125.5317","34.7167","0","10","","32.26","1","18.81","1","","","","","",""
"정선해양관측","311-05","1978-10-15 22:05:00","125.5317","34.7167","0","20","","32.32","1","17.95","1","","","","","",""
"정선해양관측","311-05","1978-10-15 22:05:00","125.5317","34.7167","0","30","","32.42","1","17","1","","","","","",""
"정선해양관측","311-05","1978-10-15 22:05:00","125.5317","34.7167","0","50","","32.58","1","16.15","1","","","","","",""
"정선해양관측","311-05","1978-10-15 22:05:00","125.5317","34.7167","0","70","","32.6","1","15.46","1","","","","","",""
"정선해양관측","311-05","1978-12-16 15:05:00","125.5317","34.7167","0","0","","33","1","12.6","1","","","","","2","2"
"정선해양관측","311-05","1978-12-16 15:05:00","125.5317","34.7167","0","10","","32.91","1","12.47","1","","","","","",""
"정선해양관측","311-05","1978-12-16 15:05:00","125.5317","34.7167","0","20","","32.98","1","12.43","1","","","","","",""
"정선해양관측","311-05","1978-12-16 15:05:00","125.5317","34.7167","0","30","","33.13","1","12.4","1","","","","","",""
"정선해양관측","311-05","1978-12-16 15:05:00","125.5317","34.7167","0","50","","33.09","1","12.37","1","","","","","",""
"정선해양관측","311-05","1978-12-16 15:05:00","125.5317","34.7167","0","70","","33.11","1","12.35","1","","","","","",""
"정선해양관측","311-06","1978-02-24 20:40:00","125.3233","34.7167","0","0","","32.93","1","6.51","1","","","","","",""
"정선해양관측","311-06","1978-02-24 20:40:00","125.3233","34.7167","0","10","","33.04","1","7.22","1","","","","","",""
"정선해양관측","311-06","1978-02-24 20:40:00","125.3233","34.7167","0","20","","33.07","1","6.4","1","","","","","",""
"정선해양관측","311-06","1978-02-24 20:40:00","125.3233","34.7167","0","30","","33.04","1","6.35","1","","","","","",""
"정선해양관측","311-06","1978-02-24 20:40:00","125.3233","34.7167","0","50","","33.1","1","6.28","1","","","","","",""
"정선해양관측","311-06","1978-02-24 20:40:00","125.3233","34.7167","0","75","","33.07","1","6.28","1","","","","","",""
"정선해양관측","311-06","1978-02-24 20:40:00","125.3233","34.7167","0","80","","33.09","1","6.28","1","","","","","",""
"정선해양관측","311-06","1978-03-20 07:10:00","125.3233","34.7167","0","0","","33.27","1","6.05","1","","","","","4","2"
"정선해양관측","311-06","1978-03-20 07:10:00","125.3233","34.7167","0","10","","33.17","1","6.03","1","","","","","",""
"정선해양관측","311-06","1978-03-20 07:10:00","125.3233","34.7167","0","20","","33.11","1","6.49","1","","","","","",""
"정선해양관측","311-06","1978-03-20 07:10:00","125.3233","34.7167","0","30","","33.28","1","6.54","1","","","","","",""
"정선해양관측","311-06","1978-03-20 07:10:00","125.3233","34.7167","0","50","","32.97","1","6.39","1","","","","","",""
"정선해양관측","311-06","1978-03-20 07:10:00","125.3233","34.7167","0","75","","33.08","1","6.03","1","","","","","",""
"정선해양관측","311-06","1978-04-18 11:40:00","125.3233","34.7167","0","0","","32.39","1","8.81","1","","","","","6","2"
"정선해양관측","311-06","1978-04-18 11:40:00","125.3233","34.7167","0","10","","32.29","1","8.6","1","","","","","",""
"정선해양관측","311-06","1978-04-18 11:40:00","125.3233","34.7167","0","20","","32.36","1","8.15","1","","","","","",""
"정선해양관측","311-06","1978-04-18 11:40:00","125.3233","34.7167","0","30","","32.39","1","8","1","","","","","",""
"정선해양관측","311-06","1978-04-18 11:40:00","125.3233","34.7167","0","50","","32.47","1","7.41","1","","","","","",""
"정선해양관측","311-06","1978-04-18 11:40:00","125.3233","34.7167","0","74","","32.44","1","7.4","1","","","","","",""
"정선해양관측","311-06","1978-05-14 07:10:00","125.3233","34.7167","0","0","","32.9","1","10.23","1","","","","","4","2"
"정선해양관측","311-06","1978-05-14 07:10:00","125.3233","34.7167","0","10","","32.54","1","9.48","1","","","","","",""
"정선해양관측","311-06","1978-05-14 07:10:00","125.3233","34.7167","0","20","","32.9","1","9.53","1","","","","","",""
"정선해양관측","311-06","1978-05-14 07:10:00","125.3233","34.7167","0","30","","32.72","1","9.38","1","","","","","",""
"정선해양관측","311-06","1978-05-14 07:10:00","125.3233","34.7167","0","50","","32.62","1","9.24","1","","","","","",""
"정선해양관측","311-06","1978-05-14 07:10:00","125.3233","34.7167","0","75","","32.54","1","9.25","1","","","","","",""
"정선해양관측","311-06","1978-05-14 07:10:00","125.3233","34.7167","0","81","","32.72","1","9.27","1","","","","","",""
"정선해양관측","311-06","1978-06-14 09:10:00","125.3233","34.7167","0","0","","34.08","1","16.59","1","","","","","14","2"
"정선해양관측","311-06","1978-06-14 09:10:00","125.3233","34.7167","0","10","","34.08","1","16.18","1","","","","","",""
"정선해양관측","311-06","1978-06-14 09:10:00","125.3233","34.7167","0","20","","34.07","1","13.51","1","","","","","",""
"정선해양관측","311-06","1978-06-14 09:10:00","125.3233","34.7167","0","30","","34.18","1","13.01","1","","","","","",""
"정선해양관측","311-06","1978-06-14 09:10:00","125.3233","34.7167","0","50","","34.24","1","11.93","1","","","","","",""
"정선해양관측","311-06","1978-06-14 09:10:00","125.3233","34.7167","0","74","","34.26","1","11.66","1","","","","","",""
"정선해양관측","311-06","1978-08-22 06:05:00","125.3233","34.7167","0","0","","32.16","1","25.33","1","","","","","7","2"
"정선해양관측","311-06","1978-08-22 06:05:00","125.3233","34.7167","0","10","","32.26","1","25.17","1","","","","","",""
"정선해양관측","311-06","1978-08-22 06:05:00","125.3233","34.7167","0","20","","32.57","1","24.8","1","","","","","",""
"정선해양관측","311-06","1978-08-22 06:05:00","125.3233","34.7167","0","30","","32.58","1","21.97","1","","","","","",""
"정선해양관측","311-06","1978-08-22 06:05:00","125.3233","34.7167","0","50","","32.66","1","20.49","1","","","","","",""
"정선해양관측","311-06","1978-08-22 06:05:00","125.3233","34.7167","0","75","","32.84","1","18.02","1","","","","","",""
"정선해양관측","311-06","1978-08-22 06:05:00","125.3233","34.7167","0","85","","33.08","1","14.7","1","","","","","",""
"정선해양관측","311-06","1978-10-17 06:35:00","125.3233","34.7167","0","0","","32.2","1","18.92","1","","","","","",""
"정선해양관측","311-06","1978-10-17 06:35:00","125.3233","34.7167","0","10","","32.28","1","18.1","1","","","","","",""
"정선해양관측","311-06","1978-10-17 06:35:00","125.3233","34.7167","0","20","","32.44","1","16.7","1","","","","","",""
"정선해양관측","311-06","1978-10-17 06:35:00","125.3233","34.7167","0","30","","32.52","1","16.31","1","","","","","",""
"정선해양관측","311-06","1978-10-17 06:35:00","125.3233","34.7167","0","50","","32.6","1","15.72","1","","","","","",""
"정선해양관측","311-06","1978-10-17 06:35:00","125.3233","34.7167","0","75","","32.69","1","14.99","1","","","","","",""
"정선해양관측","311-06","1978-10-17 06:35:00","125.3233","34.7167","0","83","","32.71","1","14.9","1","","","","","",""
"정선해양관측","311-06","1978-12-21 13:50:00","125.3233","34.7167","0","0","","32.93","1","11.62","1","","","","","2.2","2"
"정선해양관측","311-06","1978-12-21 13:50:00","125.3233","34.7167","0","10","","32.98","1","11.47","1","","","","","",""
"정선해양관측","311-06","1978-12-21 13:50:00","125.3233","34.7167","0","20","","32.98","1","11.71","1","","","","","",""
"정선해양관측","311-06","1978-12-21 13:50:00","125.3233","34.7167","0","30","","33.09","1","11.78","1","","","","","",""
"정선해양관측","311-06","1978-12-21 13:50:00","125.3233","34.7167","0","50","","33.14","1","11.76","1","","","","","",""
"정선해양관측","311-06","1978-12-21 13:50:00","125.3233","34.7167","0","75","","33.29","1","11.7","1","","","","","",""
"정선해양관측","311-06","1978-12-21 13:50:00","125.3233","34.7167","0","83","","33.29","1","11.74","1","","","","","",""
"정선해양관측","311-07","1978-02-24 23:10:00","125","34.7167","0","0","","33.13","1","8.36","1","","","","","",""
"정선해양관측","311-07","1978-02-24 23:10:00","125","34.7167","0","10","","33.14","1","7.82","1","","","","","",""
"정선해양관측","311-07","1978-02-24 23:10:00","125","34.7167","0","20","","33.15","1","7.3","1","","","","","",""
"정선해양관측","311-07","1978-02-24 23:10:00","125","34.7167","0","30","","33.15","1","7.38","1","","","","","",""
"정선해양관측","311-07","1978-02-24 23:10:00","125","34.7167","0","50","","33.13","1","7.5","1","","","","","",""
"정선해양관측","311-07","1978-02-24 23:10:00","125","34.7167","0","75","","33.26","1","7.56","1","","","","","",""
"정선해양관측","311-07","1978-02-24 23:10:00","125","34.7167","0","85","","99.999","4","7.75","1","","","","","",""
"정선해양관측","311-07","1978-03-20 09:40:00","125","34.7167","0","0","","32.92","1","6.88","1","","","","","6","2"
"정선해양관측","311-07","1978-03-20 09:40:00","125","34.7167","0","10","","32.47","1","6.97","1","","","","","",""
"정선해양관측","311-07","1978-03-20 09:40:00","125","34.7167","0","20","","32.72","1","7.01","1","","","","","",""
"정선해양관측","311-07","1978-03-20 09:40:00","125","34.7167","0","30","","33.02","1","6.88","1","","","","","",""
"정선해양관측","311-07","1978-03-20 09:40:00","125","34.7167","0","50","","32.81","1","7.01","1","","","","","",""
"정선해양관측","311-07","1978-03-20 09:40:00","125","34.7167","0","75","","32.92","1","6.94","1","","","","","",""
"정선해양관측","311-07","1978-03-20 09:40:00","125","34.7167","0","84","","33.01","1","7.38","1","","","","","",""
"정선해양관측","311-07","1978-04-18 09:10:00","125","34.7167","0","0","","32.66","1","8.79","1","","","","","5","2"
"정선해양관측","311-07","1978-04-18 09:10:00","125","34.7167","0","10","","32.56","1","8.68","1","","","","","",""
"정선해양관측","311-07","1978-04-18 09:10:00","125","34.7167","0","20","","32.78","1","8.6","1","","","","","",""
"정선해양관측","311-07","1978-04-18 09:10:00","125","34.7167","0","30","","32.81","1","8.47","1","","","","","",""
"정선해양관측","311-07","1978-04-18 09:10:00","125","34.7167","0","50","","32.81","1","7.93","1","","","","","",""
"정선해양관측","311-07","1978-04-18 09:10:00","125","34.7167","0","80","","33.23","1","8","1","","","","","",""
"정선해양관측","311-07","1978-05-14 10:00:00","125","34.7167","0","0","","33.08","1","11.59","1","","","","","9","2"
"정선해양관측","311-07","1978-05-14 10:00:00","125","34.7167","0","10","","33.26","1","9.45","1","","","","","",""
"정선해양관측","311-07","1978-05-14 10:00:00","125","34.7167","0","20","","32.99","1","9.45","1","","","","","",""
"정선해양관측","311-07","1978-05-14 10:00:00","125","34.7167","0","30","","33.08","1","9.31","1","","","","","",""
"정선해양관측","311-07","1978-05-14 10:00:00","125","34.7167","0","50","","33.08","1","9.39","1","","","","","",""
"정선해양관측","311-07","1978-05-14 10:00:00","125","34.7167","0","75","","33.36","1","9.41","1","","","","","",""
"정선해양관측","311-07","1978-05-14 10:00:00","125","34.7167","0","82","","33.44","1","9.5","1","","","","","",""
"정선해양관측","311-07","1978-06-14 11:40:00","125","34.7167","0","0","","33.99","1","17.94","1","","","","","12","2"
"정선해양관측","311-07","1978-06-14 11:40:00","125","34.7167","0","10","","33.92","1","17.9","1","","","","","",""
"정선해양관측","311-07","1978-06-14 11:40:00","125","34.7167","0","20","","34.12","1","14.24","1","","","","","",""
"정선해양관측","311-07","1978-06-14 11:40:00","125","34.7167","0","30","","34.29","1","11.92","1","","","","","",""
"정선해양관측","311-07","1978-06-14 11:40:00","125","34.7167","0","50","","34.43","1","10.9","1","","","","","",""
"정선해양관측","311-07","1978-06-14 11:40:00","125","34.7167","0","75","","34.5","1","10.24","1","","","","","",""
"정선해양관측","311-07","1978-06-14 11:40:00","125","34.7167","0","85","","34.5","1","10.23","1","","","","","",""
"정선해양관측","311-07","1978-08-22 08:25:00","125","34.7167","0","0","","31.8","1","25.92","1","","","","","13","2"
"정선해양관측","311-07","1978-08-22 08:25:00","125","34.7167","0","10","","31.8","1","25.82","1","","","","","",""
"정선해양관측","311-07","1978-08-22 08:25:00","125","34.7167","0","20","","32.08","1","24.1","1","","","","","",""
"정선해양관측","311-07","1978-08-22 08:25:00","125","34.7167","0","30","","32.32","1","22.55","1","","","","","",""
"정선해양관측","311-07","1978-08-22 08:25:00","125","34.7167","0","50","","33.16","1","15.14","1","","","","","",""
"정선해양관측","311-07","1978-08-22 08:25:00","125","34.7167","0","75","","33.24","1","9.75","1","","","","","",""
"정선해양관측","311-07","1978-08-22 08:25:00","125","34.7167","0","86","","33.26","1","9.75","1","","","","","",""
"정선해양관측","311-07","1978-10-17 09:05:00","125","34.7167","0","0","","32.01","1","21.7","1","","","","","21","2"
"정선해양관측","311-07","1978-10-17 09:05:00","125","34.7167","0","10","","31.98","1","21.5","1","","","","","",""
"정선해양관측","311-07","1978-10-17 09:05:00","125","34.7167","0","20","","32.07","1","21.19","1","","","","","",""
"정선해양관측","311-07","1978-10-17 09:05:00","125","34.7167","0","30","","32.1","1","19.8","1","","","","","",""
"정선해양관측","311-07","1978-10-17 09:05:00","125","34.7167","0","50","","32.35","1","17.89","1","","","","","",""
"정선해양관측","311-07","1978-10-17 09:05:00","125","34.7167","0","75","","33.06","1","10.61","1","","","","","",""
"정선해양관측","311-07","1978-10-17 09:05:00","125","34.7167","0","85","","33.11","1","10.56","1","","","","","",""
"정선해양관측","311-07","1978-12-21 16:20:00","125","34.7167","0","0","","33.02","1","11.34","1","","","","","2.5","2"
"정선해양관측","311-07","1978-12-21 16:20:00","125","34.7167","0","10","","33.02","1","11.64","1","","","","","",""
"정선해양관측","311-07","1978-12-21 16:20:00","125","34.7167","0","20","","33.04","1","11.74","1","","","","","",""
"정선해양관측","311-07","1978-12-21 16:20:00","125","34.7167","0","30","","33.25","1","11.85","1","","","","","",""
